operator,status,is_operational,latitude,longitude,num_points,connector_types,max_power_kw,borough,borough_density_km2,uk_avg_util_pct,uk_avg_energy_kWh,priority_score,stations_per_borough,operational_flag,usage_Private - Restricted Access,usage_Privately Owned - Notice Required,usage_Public,usage_Public - Membership Required,usage_Public - Pay At Location,avg_power_per_connector,has_fast_charger,cluster
Total Energies (Uk),Operational,True,51.539714,-0.02769,3.0,Type 1 (J1772); Type 2 (Socket Only); Type 1 (J1772); Type 2 (Socket Only); Type 1 (J1772); Type 2 (Socket Only),7.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.134176713663866,7950,1,False,False,False,True,False,7.0,0,1
Shell Recharge Solutions (Uk),Not Operational,False,51.55123,-0.039693,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,True,False,3.7,0,1
Shell Recharge Solutions (Uk),Not Operational,False,51.43744952786355,-0.1183970349647189,1.0,Type 2 (Socket Only),5.5,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1299253987886354,7950,0,False,False,False,False,True,5.5,0,1
Surecharge (Fm Conway) (Uk),Not Operational,False,51.510305,-0.240501,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.55691,-0.047785,1.0,Type 2 (Socket Only),5.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1294215358393576,7950,0,False,False,False,False,True,5.0,0,1
Shell Recharge Solutions (Uk),Not Operational,False,51.503905,-0.240468,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.454369,-0.201721,1.0,Type 2 (Socket Only),5.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1294215358393576,7950,0,False,False,False,False,True,5.0,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.513247,-0.24026,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,0
Surecharge (Fm Conway) (Uk),Not Operational,False,51.508694,-0.240675,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Surecharge (Fm Conway) (Uk),Not Operational,False,51.509091,-0.24067,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.549651,-0.21806,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,0
Surecharge (Fm Conway) (Uk),Not Operational,False,51.50219,-0.24039,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.49162,-0.237808,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,0
Total Energies (Uk),Operational,True,51.485856,-0.235263,3.0,Type 1 (J1772); Type 2 (Socket Only); Type 1 (J1772); Type 2 (Socket Only); Type 1 (J1772); Type 2 (Socket Only),7.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.134176713663866,7950,1,False,False,False,True,False,7.0,0,0
Surecharge (Fm Conway) (Uk),Not Operational,False,51.504532,-0.240634,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.454795,-0.202689,1.0,Type 2 (Socket Only),5.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1294215358393576,7950,0,False,False,False,False,True,5.0,0,0
Char.Gy,Operational,True,51.452821,-0.056618,1.0,Type 2 (Socket Only),5.1,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,7950,1,False,False,True,False,False,5.1,0,1
Shell Recharge Solutions (Uk),Not Operational,False,51.468329,-0.221731,1.0,Type 2 (Socket Only),5.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1294215358393576,7950,0,False,False,False,False,True,5.0,0,0
Surecharge (Fm Conway) (Uk),Operational,True,51.490958,-0.237675,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,1,False,False,False,True,False,4.8,0,0
Surecharge (Fm Conway) (Uk),Not Operational,False,51.50626,-0.24082,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Esb Energy (Uk),Not Operational,False,51.45856,-0.20913,1.0,CHAdeMO; Type 2 (Tethered Connector) ; Type 2 (Tethered Connector),50.0,Wandsworth,11826.7,50.21666666666667,36.88102564102565,0.2215301826689621,33,0,False,False,False,False,True,50.0,1,3
Total Energies (Uk),Operational,True,51.577519,-0.137169,3.0,Type 2 (Socket Only); Type 1 (J1772); Type 2 (Socket Only); Type 1 (J1772); Type 2 (Socket Only); Type 1 (J1772),7.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.134176713663866,7950,1,False,False,False,True,False,7.0,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.43771703300079,-0.1121246266160214,1.0,Type 2 (Socket Only),5.5,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1299253987886354,7950,0,False,False,False,False,True,5.5,0,1
Surecharge (Fm Conway) (Uk),Not Operational,False,51.507857,-0.24087,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Total Energies (Uk),Not Operational,False,51.55502,-0.211123,1.0,Type 2 (Socket Only),22.0,Camden,13988.4,50.21666666666667,36.88102564102565,0.2336221653590821,177,0,False,False,True,False,False,22.0,1,2
Shell Recharge Solutions (Uk),Operational,True,51.547869,-0.22038,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,1,False,False,False,False,True,4.8,0,0
Surecharge (Fm Conway) (Uk),Operational,True,51.505635,-0.240861,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,1,False,False,False,True,False,4.8,0,0
Char.Gy,Operational,True,51.4530611,-0.0558895,1.0,Type 2 (Socket Only),5.1,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,7950,1,False,False,True,False,False,5.1,0,1
Shell Recharge Solutions (Uk),Not Operational,False,51.461935,-0.214159,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,0
Surecharge (Fm Conway) (Uk),Not Operational,False,51.532143,-0.233757,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Surecharge (Fm Conway) (Uk),Operational,True,51.491164,-0.237879,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,1,False,False,False,True,False,4.8,0,0
Surecharge (Fm Conway) (Uk),Not Operational,False,51.503178,-0.240775,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Char.Gy,Operational,True,51.4567406,-0.0491747,1.0,Type 2 (Socket Only),5.1,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,530,1,False,False,True,False,False,5.1,0,1
Total Energies (Uk),Not Operational,False,51.57657,-0.149346,1.0,Type 2 (Socket Only),7.0,Haringey,11684.9,50.21666666666667,36.88102564102565,0.1755538842584,50,0,False,False,True,False,False,7.0,0,1
Char.Gy,Operational,True,51.5341541,-0.2325656,1.0,Type 2 (Socket Only),5.1,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,7950,1,False,False,True,False,False,5.1,0,0
Surecharge (Fm Conway) (Uk),Not Operational,False,51.510646,-0.240899,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Surecharge (Fm Conway) (Uk),Operational,True,51.490697,-0.237772,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,1,False,False,False,True,False,4.8,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.468103,-0.221746,1.0,Type 2 (Socket Only),5.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1294215358393576,7950,0,False,False,False,False,True,5.0,0,0
Total Energies (Uk),Not Operational,False,51.558334,-0.049505,1.0,Type 1 (J1772); Type 2 (Socket Only),7.0,Hackney,18459.7,50.21666666666667,36.88102564102565,0.3018807214791009,24,0,False,False,False,True,False,7.0,0,2
Pod Point (Uk),Operational,True,51.516351,-0.015471,2.0,Type 2 (Socket Only),22.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1479227391285013,7950,1,False,False,False,False,False,22.0,1,3
Surecharge (Fm Conway) (Uk),Operational,True,51.490512,-0.237717,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,1,False,False,False,True,False,4.8,0,0
Char.Gy,Operational,True,51.4468748,-0.0698055,1.0,Type 2 (Socket Only),5.1,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,7950,1,False,False,True,False,False,5.1,0,1
Shell Recharge Solutions (Uk),Not Operational,False,51.468719,-0.222466,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,0
Pod Point (Uk),Operational,True,51.520669,-0.016522,23.0,Type 2 (Socket Only),7.0,Bromley,2524.1,50.21666666666667,36.88102564102565,0.0348732980245811,10,1,False,False,False,False,False,7.0,0,1
Pod Point (Uk),Operational,True,51.4640251,-0.2171043,9.0,Type 2 (Socket Only); Type 2 (Socket Only); Type 2 (Socket Only); Type 2 (Socket Only); Type 2 (Socket Only); Type 2 (Socket Only); Type 2 (Socket Only); Type 2 (Socket Only); Type 2 (Socket Only); Type 2 (Socket Only); Type 2 (Socket Only),7.0,Wandsworth,11826.7,50.21666666666667,36.88102564102565,0.1891568731406606,33,1,False,False,False,True,False,7.0,0,0
Char.Gy,Operational,True,51.5289549,-0.019876,1.0,Type 2 (Socket Only),5.1,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,7950,1,False,False,True,False,False,5.1,0,1
Char.Gy,Operational,True,51.4523132,-0.0570647,1.0,Type 2 (Socket Only),5.1,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,7950,1,False,False,True,False,False,5.1,0,1
Pod Point (Uk),Operational,True,51.495932,-0.015996,2.0,Type 2 (Socket Only),7.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1328068506501674,7950,1,False,False,False,False,False,7.0,0,1
Surecharge (Fm Conway) (Uk),Not Operational,False,51.50948,-0.241097,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Char.Gy,Operational,True,51.5770346,-0.1092665,1.0,Type 2 (Socket Only),5.1,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,7950,1,False,False,True,False,False,5.1,0,1
Char.Gy,Operational,True,51.4580288,-0.0468018,1.0,Type 2 (Socket Only),5.1,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,530,1,False,False,True,False,False,5.1,0,1
Surecharge (Fm Conway) (Uk),Not Operational,False,51.531441,-0.234463,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Char.Gy,Operational,True,51.456879,-0.0486316,1.0,Type 2 (Socket Only),5.1,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,530,1,False,False,True,False,False,5.1,0,1
Shell Recharge Solutions (Uk),Not Operational,False,51.438701,-0.153894,1.0,Type 2 (Socket Only),5.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1294215358393576,7950,0,False,False,False,False,True,5.0,0,0
Shell Recharge Solutions (Uk),Operational,True,51.543764,-0.225088,1.0,Type 2 (Socket Only),5.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1294215358393576,7950,1,False,False,False,False,True,5.0,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.43692144044191,-0.1207575438062513,1.0,Type 2 (Socket Only),5.5,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1299253987886354,7950,0,False,False,False,False,True,5.5,0,1
Shell Recharge Solutions (Uk),Not Operational,False,51.553345,-0.21401,1.0,Type 2 (Socket Only),5.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1294215358393576,7950,0,False,False,False,False,True,5.0,0,0
Char.Gy,Operational,True,51.4463078,-0.0709008,1.0,Type 2 (Socket Only),5.1,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,7950,1,False,False,True,False,False,5.1,0,1
Surecharge (Fm Conway) (Uk),Not Operational,False,51.502617,-0.241036,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.548649,-0.0356,1.0,Type 2 (Socket Only),5.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1294215358393576,7950,0,False,False,False,False,True,5.0,0,1
Shell Recharge Solutions (Uk),Not Operational,False,51.554773,-0.043539,1.0,Type 2 (Socket Only),5.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1294215358393576,7950,0,False,False,False,False,True,5.0,0,1
Surecharge (Fm Conway) (Uk),Not Operational,False,51.53068,-0.23502,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Surecharge (Fm Conway) (Uk),Not Operational,False,51.49988,-0.24068,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Char.Gy,Operational,True,51.4572616,-0.047828,1.0,Type 2 (Socket Only),5.1,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,530,1,False,False,True,False,False,5.1,0,1
Shell Recharge Solutions (Uk),Not Operational,False,51.549703,-0.218844,1.0,Type 2 (Socket Only),3.7,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1281114921712353,7950,0,False,False,False,False,True,3.7,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.555894,-0.045107,1.0,Type 2 (Socket Only),5.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1294215358393576,7950,0,False,False,False,False,True,5.0,0,1
Char.Gy,Operational,True,51.4555298,-0.0506607,1.0,Type 2 (Socket Only),5.1,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,530,1,False,False,True,False,False,5.1,0,1
Total Energies (Uk),Operational,True,51.437735,-0.14715,2.0,Type 2 (Socket Only); Type 1 (J1772); Type 2 (Socket Only); Type 1 (J1772),7.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1328068506501674,7950,1,False,False,False,True,False,7.0,0,0
Surecharge (Fm Conway) (Uk),Not Operational,False,51.531838,-0.234435,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Total Energies (Uk),Operational,True,51.5594676,-0.0508342,3.0,Type 2 (Socket Only); Type 1 (J1772),7.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.134176713663866,7950,1,False,False,False,True,False,7.0,0,1
Surecharge (Fm Conway) (Uk),Not Operational,False,51.531342,-0.234781,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Esb Energy (Uk),Not Operational,False,51.438009,-0.105696,1.0,CHAdeMO; Type 2 (Tethered Connector) ; Type 2 (Tethered Connector),50.0,Lambeth,14883.6,50.21666666666667,36.88102564102565,0.2785309072217106,83,0,False,False,False,False,True,50.0,1,2
Believ,Not Operational,False,51.464402,-0.21803,1.0,Type 2 (Socket Only); Type 2 (Socket Only),22.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1465528761148027,7950,0,False,False,False,False,True,22.0,1,3
Surecharge (Fm Conway) (Uk),Operational,True,51.512272,-0.241212,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,1,False,False,False,True,False,4.8,0,0
Shell Recharge Solutions (Uk),Operational,True,51.542711,-0.226353,1.0,Type 2 (Socket Only),5.0,Brent,9682.4,50.21666666666667,36.88102564102565,0.1361986598429896,53,1,False,False,False,False,True,5.0,0,0
Surecharge (Fm Conway) (Uk),Not Operational,False,51.511059,-0.241344,1.0,Type 2 (Socket Only),4.8,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1292199906596465,7950,0,False,False,False,True,False,4.8,0,0
Shell Recharge Solutions (Uk),Not Operational,False,51.551377,-0.038638,1.0,Type 2 (Socket Only),5.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1294215358393576,7950,0,False,False,False,False,True,5.0,0,1
Char.Gy,Operational,True,51.490884,-0.0172227,1.0,Type 2 (Socket Only),5.1,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.1295223084292132,7950,1,False,False,True,False,False,5.1,0,1
Total Energies (Uk),Operational,True,51.4584587737,-0.20994943488,3.0,Type 2 (Socket Only); Type 1 (J1772),7.0,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,0.134176713663866,7950,1,False,False,False,True,False,7.0,0,0
